mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,label
-499.9001,18.160002,-1.0814482,14.174866,-8.0264225,-6.2695856,-2.4499304,-10.016687,-9.425951,-4.6414876,-8.212254,6.075967,-3.818397,7.0331964,2.2390668,1.5581095,6.853493,5.4785585,-2.297907,2.3252695,-2.445324,3.3088427,-1.6571852,1.2207996,-2.0727704,-0.08351211,1.6375645,3.963376,3.1668193,5.905498,6.6496797,7.0658383,3.068796,3.8675785,0.6731427,2.829505,1.3470749,1.982235,1.1528188,1.9121437,6
-461.10007,49.290287,23.684525,31.9196,3.2088418,4.0706334,-0.51535225,-11.61373,-1.4440058,-3.4643476,-5.7553673,0.51379347,-8.575684,6.2063165,-6.057679,0.5559403,-0.33387715,-1.7300383,-4.742346,-3.0680141,-7.6724544,-4.3649592,-5.6601987,-0.481073,-1.3396806,3.6561203,1.1076146,2.302463,0.33776328,-1.0666734,-1.8614082,6.119334,4.569672,7.4740677,3.962183,4.046723,1.8165,4.4006968,5.411061,6.2596087,2
-405.5024,13.885056,-0.31872043,5.565016,-20.765757,-3.3589323,-1.0155834,-12.936858,-3.2182474,-3.5137844,-10.215954,4.430842,-7.6921988,5.5884604,-2.4476385,-1.3496726,-0.47382864,0.4939671,-1.8870133,2.9680705,-3.4507043,-1.9312272,-5.210117,-1.9993017,0.7566917,7.200633,9.869322,16.000694,13.410215,8.169963,1.3068916,-0.07767252,-2.0490384,5.0049043,3.104581,3.9022782,-1.3858314,-1.2052557,0.9069709,2.3471327,3
-461.70316,60.197006,-1.7601973,9.419996,-16.29674,-3.1335678,-3.1468496,-13.115588,-5.7392864,0.92375654,-10.022063,1.6276605,-7.090716,-0.037687097,-2.969966,-3.8652434,-1.3494725,-3.6062279,-6.0867724,1.8076085,-4.779046,0.38894162,0.50333697,0.6817157,-2.3525667,0.111012034,-3.7899792,2.566829,2.5196877,4.2829967,4.3089414,5.63749,1.9600289,2.6108515,0.1863027,0.3546084,2.0027544,2.1235058,1.635368,0.7205725,5
-450.22922,21.206928,-10.563992,1.6549191,-6.160385,-1.8745652,3.7920382,-8.575965,-2.2867818,3.1425767,-8.517758,6.1366143,-3.5488632,1.868395,0.51744235,-3.1909235,0.6941268,4.0571404,-1.8145505,7.508481,4.140531,3.2375264,1.1907028,1.5274812,0.49623078,4.460423,1.183736,2.302204,-1.1193588,-0.57789344,-0.78861463,2.9344687,-1.4094172,-2.0111113,-2.35486,1.0616581,1.2385141,2.135793,-1.2543142,1.210453,4
-388.3478,23.748611,-11.447292,11.549575,-11.589963,-3.7718377,-2.3981607,-12.538739,4.205035,-5.4478693,-6.105852,7.505681,-9.679302,5.062003,-5.2432275,-0.62690717,0.93577003,-0.65842646,-1.4572588,2.0545747,-5.5120087,-1.554507,1.1121267,5.0587373,6.1444945,4.7940407,-0.3245676,2.2126377,3.127044,6.0029016,3.6033926,5.2693806,2.3294997,5.1187854,4.3718185,1.891806,-0.8320963,-2.111817,-2.2839904,0.8025776,1
-460.79788,48.632023,-4.540746,19.850494,-6.878885,-2.5042744,2.148023,-11.661725,-1.5295352,8.088403,-15.434479,6.903326,-3.672315,-3.0185468,2.4897358,-10.323539,4.2367544,-0.77687764,-12.430039,3.4141424,-9.168196,-5.555096,-4.7983217,-3.597182,-5.754717,-1.6658745,-3.505141,0.20702133,-7.334506,-3.9247053,-7.2401743,8.067107,13.850336,26.9438,28.604673,22.95374,7.7744803,-3.4512742,-4.793551,2.20723,0
-479.83997,27.606544,-6.3472443,-1.2718153,-16.235489,-2.2051198,-0.7076146,-10.959134,-5.300732,2.303811,-8.881696,4.978337,-2.6851008,2.0980291,1.4090157,3.4850066,5.24998,5.057865,-1.6299566,2.4320595,-1.5461575,3.2028255,-2.1106443,-0.77174795,-0.7426473,-1.1268967,1.5743803,3.6314797,2.7888463,5.227375,3.2543104,7.901934,1.5162501,3.409335,2.152154,3.9495492,3.1625192,2.9239862,0.8722866,2.513401,6
-456.92096,53.005543,21.239756,15.194922,-5.212102,5.8480873,-0.3052138,-6.2262836,-0.8032838,-2.7534263,-7.723266,1.9379582,-4.527988,5.5180945,-6.0614758,-1.2985508,-0.8580363,-1.197069,-3.9143744,-1.5258528,-6.5818586,-5.3249655,-4.4901857,0.60561055,0.017484225,5.1966286,2.0506113,1.6368204,1.258477,-2.6178043,-1.1888443,6.2899804,4.7574186,8.386742,2.1679432,1.9570065,1.2696861,1.8786219,4.9179664,6.4068785,2
-428.045,23.844172,-3.6734412,14.17041,-13.502749,-2.7382672,-2.6654127,-14.836336,-2.7654684,-6.229776,-9.61051,4.7309675,-8.366549,6.8136597,-4.5391603,-1.1429752,0.47883952,-2.3180425,-3.8300748,1.7356031,-3.4009633,-1.9955261,-4.601981,-2.7516596,-2.6686594,1.7797477,2.742409,10.240806,10.140961,11.774627,8.528828,7.0622916,3.788162,3.905073,1.9623073,5.401737,0.97170067,1.218043,-0.38489836,1.612295,3
-463.37222,58.216682,1.9811515,20.74732,-0.90549225,-1.7177842,-6.641977,-16.364817,-3.0586698,0.28188282,-12.614562,4.816457,-5.1495924,1.317137,-4.0593367,-2.3092942,2.4495666,-4.7422833,-4.370333,3.3995123,-4.2626166,-1.2011741,-1.2939444,1.3832517,-1.8039995,3.140472,-0.50410706,3.367836,4.0418324,4.2547183,2.1654181,6.4529176,1.4854243,2.4055552,2.3722441,1.7338314,1.4729346,1.2823621,2.339536,2.5580175,5
-459.29178,20.049557,-1.6097897,8.50326,-3.913952,-4.1137986,-4.307996,-7.6613684,-4.8841195,0.96310645,-10.32918,4.1405215,-3.2406502,2.0557654,0.8837865,-4.23343,2.0825238,6.641563,-0.9295089,9.895539,3.8157568,2.2094154,0.9641036,3.5143263,2.0632343,5.892796,-1.0807178,-0.8574186,-3.7825072,1.1022242,-0.7260311,1.3610895,-3.6202483,-0.27708632,-0.082719624,2.4379048,0.93533754,0.95705956,1.7696366,3.013077,4
-434.09473,25.167212,-7.0395083,18.23578,-4.049539,-9.573447,-8.607593,-11.0504055,-1.621352,-7.170226,-8.177252,6.3799634,-7.9316473,5.6006775,-4.6463075,-3.3295555,2.8777604,-0.5163688,-1.5157577,2.0900197,-6.189932,-3.6012814,-0.9968777,3.1708224,3.3193045,7.0107436,1.5313375,3.8674142,4.2550397,7.165982,3.668212,3.3765593,1.7793313,4.4638915,3.3272953,3.9150348,-0.097148016,0.025490277,-3.2670102,0.121290356,1
-486.30673,47.211525,-1.722219,28.196663,3.6972263,-7.2669163,-2.054169,-10.803523,-0.40823302,1.6545548,-14.233994,5.5049443,-1.9935324,-2.7054956,2.103996,-9.033317,4.4377947,-0.26913893,-14.561508,4.5890117,-8.347422,-6.4189606,-5.116627,-3.6173213,-6.884328,0.23312208,-3.1930106,0.14312093,-7.2934585,-3.7101886,-5.3126135,7.405925,14.363058,25.66912,26.328472,20.88048,8.292162,-2.2145445,-2.7907362,1.8816835,0
-488.62274,24.064926,-4.862828,7.525158,-4.448803,-4.805834,-4.4530373,-8.318718,-3.0274048,0.21050932,-4.5108986,4.048793,-1.403653,5.076971,-0.39389613,1.2941334,4.380128,5.3537016,0.15684094,3.5539486,-2.705619,3.1128678,-0.22109053,-0.116587125,1.0617598,0.6300347,-0.29253706,1.9278896,0.30918333,2.0959663,2.0061646,4.4391346,1.9935727,5.7841015,3.9433706,5.0891356,3.5968223,3.1826198,0.6382913,1.5099188,6
-465.76276,45.697895,25.834667,27.184292,5.3404365,2.5463915,-2.1209044,-7.8600307,-1.4245789,-4.989975,-7.889039,0.18513419,-5.417381,4.9142346,-7.0777326,-1.1329978,2.2387545,-3.2246172,-6.8383636,-2.607528,-7.4142294,-4.3865294,-5.404015,0.017766044,0.34976125,6.0705295,1.3594985,-0.2822917,-0.44701654,-1.6724136,-1.6631399,7.4471445,3.9640179,6.3233685,1.7771182,3.4390578,2.88682,6.3025117,6.1909566,4.760743,2
-431.3327,35.02759,-12.717674,11.248462,-12.884935,1.5226007,2.5990906,-22.147245,-0.9492,-0.6680246,-9.017764,10.319084,-7.7606997,5.9032063,1.0291482,-2.638685,-1.2035663,-1.1167785,-7.3141894,-1.6462245,-4.8358746,-2.5273147,-3.9173908,-2.8240833,-1.2630173,-1.3142674,1.826944,5.5723667,7.54684,9.6257,7.736511,10.405792,6.5219436,5.984146,2.495136,1.9907435,-0.36164728,0.8582499,-0.8339677,0.9905049,3
-451.2642,63.68553,-5.06624,13.64935,-5.6277447,5.316519,-9.162361,-21.913984,-2.3155382,-0.5049494,-5.813459,5.1430826,-7.6692834,4.925993,-1.8137217,-6.461709,0.9487238,-3.6839483,-6.733541,0.7467563,-5.9080286,0.35185388,-3.5894701,1.3433152,-0.78254664,-1.0958948,-0.29122642,2.8417566,0.58637786,4.8414364,0.48854744,4.3977118,3.3581858,2.3746972,1.869924,0.5500646,1.8010101,1.914789,0.26654822,3.0551946,5
-454.4459,20.798727,-3.975707,4.925133,0.8788371,-2.7124305,-2.7841837,-8.9745035,-2.6050928,3.1174808,-10.577541,4.847357,-2.3837028,3.4796817,2.8827376,1.3595622,0.5347188,8.597901,0.67475337,4.921087,5.044469,4.5510764,0.10345889,5.8279867,2.1971967,4.430066,-0.52641344,0.81450105,-0.744782,4.1356897,-2.6635885,0.6420182,-3.5109394,1.3652775,0.20996056,1.5706922,-0.87075114,1.2763786,0.1488567,0.026419038,4
-469.36383,24.579245,-14.394188,13.955291,-2.3687232,-8.405043,-7.6479645,-14.204635,0.89553314,-3.381036,-9.716278,8.236481,-6.7462363,4.15111,-0.44212222,-4.6539826,3.1179588,1.5966874,-2.3417175,3.5677543,-3.3756962,3.4546485,1.9613197,6.204271,3.047882,3.298009,1.8348576,3.8415434,2.1340055,0.8936913,-3.7479901,2.054383,3.7971058,6.2415433,-0.089343615,0.34425646,0.7998384,2.4194603,-2.7545903,-3.5210302,1
-485.1727,55.58943,-0.40133572,14.3660965,5.3325253,-6.8908772,-4.6504955,-14.258907,-1.8447154,3.450351,-13.542212,7.0401607,-5.389355,5.1837764,-0.5887442,-5.785978,-0.8765087,-3.250414,-7.256225,-4.25967,-1.2392834,-4.178492,-3.368635,-1.7463844,-3.2785156,-1.4275447,-2.1866019,-1.3730896,-3.9182158,-1.814482,-8.251309,-3.9085822,-7.052879,0.5041442,5.4965043,16.617018,20.816229,20.743341,11.970251,5.263218,0
-420.342,43.794487,-0.70211923,-8.896263,-3.6472108,-3.697723,-16.135475,-13.316915,-5.9343824,3.551763,-5.8852725,3.2001536,2.0971081,0.8266882,-0.33134907,3.7599804,2.6285822,3.2429578,-2.6891503,3.908636,-2.425177,-0.48276684,-1.1420399,1.9264455,-1.0849447,1.347966,0.31275705,2.8205261,3.3283372,4.0940127,1.867869,7.365899,3.487026,6.663056,2.5721424,4.4440174,3.2566438,2.8801777,1.0752172,2.12487,6
-440.84772,65.76774,20.735413,26.541153,-0.3860908,9.840299,-4.4828925,-11.932185,6.417183,-4.153179,-6.671083,1.2456914,-6.095804,8.163384,-4.7894053,-2.8401773,2.9180396,-3.1915069,-7.0990443,-2.9944577,-6.567284,-3.181511,-4.487091,5.631645,2.4367752,7.001166,2.9442916,-0.77854055,-2.6938198,-0.30019706,1.0792656,7.306893,2.9447126,1.287472,-1.7177347,2.9741023,3.2274678,6.529653,3.3408782,1.375729,2
-419.72272,5.8641076,-0.8684242,9.010565,-16.221699,-0.9425561,3.2426147,-11.494394,-0.5901815,-0.654518,-7.4105034,6.594742,-7.4854407,7.6312184,-1.1198525,-0.97868156,-0.17960674,0.47180334,-7.4588947,0.47836396,-5.004946,-2.4057565,-2.4814332,0.5827225,0.60701823,2.6547964,3.2247622,4.302761,7.8816333,9.781775,8.564937,8.607151,3.2353103,2.6803672,0.35386726,3.3586764,0.35161033,0.944926,-2.1046371,0.7595358,3
-471.63864,54.10671,-0.19408335,15.286858,-11.353263,0.42735738,-1.393039,-7.628641,-5.248384,1.9530617,-7.1473923,3.156977,-5.0594015,1.6508783,-1.8259958,-3.614074,0.20508634,-1.344269,-5.455514,-0.61911094,-4.891493,-1.2299933,-2.872793,3.5337331,-1.3555487,0.75503826,-1.0413028,1.7196069,0.49490115,4.5368977,-0.7457498,3.086538,1.0335323,1.8982079,3.714325,3.210511,4.4738884,3.6069486,2.4792998,2.8878856,5
-435.30804,18.477978,-6.953343,3.914527,-8.79728,0.21147414,-1.6639915,-2.9512227,-7.838501,4.218631,-8.843276,1.7244899,0.10474008,-0.24575382,1.8363417,-1.5266513,-0.25207174,6.556991,-3.8370385,3.9164836,1.5034676,-0.37964752,4.4436626,4.3054757,1.3061237,5.206171,-4.4463964,-0.16189568,-0.4488724,2.750954,1.7129703,2.43561,0.6240927,2.2958035,-1.0665556,0.4272147,-1.2300732,0.6868556,0.46638706,2.5323803,4
-403.01083,24.99971,-11.852305,11.851635,-9.732746,-0.6906163,-2.9467208,-11.836732,2.3210638,-3.998306,-4.33498,4.2518015,-7.7195954,4.129481,-5.1227946,-3.1862154,-0.114068925,-1.4427392,-1.6738086,3.2698448,-1.910002,1.429722,2.0741582,6.6548424,5.587581,6.1934757,1.3395997,0.42921656,1.7188157,3.1778455,1.0801016,-1.2741992,-2.7058299,0.5879796,2.0122104,3.042265,-0.782562,0.5650789,0.8797682,0.47106764,1
-490.6173,46.046696,-0.13475178,12.548491,-1.7967926,-0.24938332,-1.5724072,-6.8401046,-3.4140663,6.8638015,-5.542013,6.313224,0.15834269,2.8554509,2.4147077,-3.982159,0.57699656,1.7753543,-8.339908,1.6373804,-0.99088156,-5.0905848,-2.4038475,-2.5197055,-3.2620335,-2.698347,-3.1293612,0.23575369,-2.8255286,-0.79802537,-6.701518,-3.8058574,-4.8333063,4.241877,9.259928,20.960081,23.026987,19.43749,9.178306,1.3653266,0
-469.54858,19.358856,-3.9914002,-2.614855,-15.061129,-0.76406556,-0.6266564,-6.890376,-4.1790276,2.4226437,-4.6217012,2.6208847,-1.1043297,3.8303242,0.5282576,3.9274633,0.9297536,4.3538766,-1.0691056,3.4483106,-2.1238055,2.1396375,-0.8301677,0.30108163,-1.2144296,-0.4671545,0.41765454,2.365058,2.8032851,4.027073,2.699266,7.2354803,3.4493768,2.9442058,0.7682944,2.1146162,0.93991095,2.3393743,2.8628924,3.8862922,6
-456.2125,48.963448,23.00517,15.181387,-3.908561,5.6689963,0.3340947,-7.5707793,-1.3989277,-2.0646105,-5.0240235,1.9513451,-4.8949814,7.009002,-8.596557,-0.076445006,0.7655199,-1.5499033,-6.355984,-1.6298236,-5.567184,-4.640748,-3.6865113,0.73358285,0.4911356,5.474768,2.0783837,0.96367246,-0.2863858,0.82645,-0.36638162,9.048144,4.793793,4.442504,0.8644909,0.7639126,0.69117457,3.861188,3.2789667,4.2182555,2
-469.8452,31.013317,-3.4132564,10.340463,-15.257381,5.1077037,2.5592918,-11.909275,-3.8488934,-3.7064493,-11.426096,4.140361,-5.094929,4.5293617,-2.2259521,-2.0102336,0.18167678,0.5414885,-3.8046932,1.7190521,-1.4703894,0.56830645,-2.4247334,-1.6734397,-1.4464631,0.011379227,-2.2519443,0.93074286,0.18055667,3.7966814,3.1341307,5.980747,7.9300103,9.505698,6.9825497,7.76371,3.0628827,2.8241727,1.9818488,2.5225186,3
-502.10675,61.277367,2.9397109,10.5065565,-2.1252518,5.7266984,-3.161122,-15.206066,-7.351231,0.7726739,-7.5840673,1.89628,-2.9941528,-0.6192378,-5.494971,-3.546551,1.9328907,-2.0784912,-3.0594223,-0.6365469,-3.634107,0.0076945378,-3.8572872,2.278546,-2.4248502,-0.207546,-0.644812,2.9484198,1.4456333,6.203281,1.8892384,5.494223,4.6984463,5.1898932,5.1942315,3.298866,2.528551,1.2058734,0.6942335,1.8443432,5
-452.35324,18.502787,-5.9823384,1.6031985,-4.1452055,-0.31333032,1.326326,-9.335497,-0.87204075,2.481125,-6.2336917,3.3082657,-4.857281,1.83003,0.031015601,0.10766578,2.5187995,7.032713,1.5444568,7.3459067,4.487564,2.4256086,0.77929604,3.8409998,1.8385928,5.1617675,0.11028314,0.8126222,-1.1902887,0.15705693,-1.6949377,0.170401,-1.59244,1.2142562,-1.557052,0.4157903,-0.867809,1.4049678,0.63016367,1.1451176,4
-428.91147,21.48792,-8.4879875,11.894528,-6.5488214,-1.4009334,-4.724962,-14.084891,1.9681011,-6.0574737,-4.21456,4.9026623,-9.2043915,6.555926,-5.7766633,-2.0055227,0.48113063,0.7566952,-0.21959299,0.3273264,-4.406499,-2.429632,1.5527687,5.891436,5.423378,2.493556,-3.0356228,0.03838137,3.9208157,10.03248,5.695843,4.328448,2.1760285,2.876427,2.9049294,3.6850321,1.1888309,-0.3394588,-4.0940814,-0.3644176,1
-505.8551,45.26974,5.8668995,17.251255,0.18073343,-0.6189087,1.1829768,-14.959437,-1.2003341,1.6401368,-9.027573,6.204057,-4.2876587,5.853618,-1.8618215,-2.4346957,1.6218183,-2.1546721,-6.3365617,-1.1857738,-2.3513565,-3.0638251,-5.1578083,-0.35955077,-5.056254,-0.72114426,-1.994182,-2.2950013,-2.0065577,-3.668505,-5.5268393,-0.013756532,1.527348,12.29732,17.81369,24.471022,19.874868,11.92656,2.2182057,-0.4529123,0
-481.8676,26.563004,-7.0323563,-1.8057276,-10.569801,-1.5684943,0.06637785,-12.637,-7.1225533,4.158186,-6.9338546,3.3109965,-4.3187265,2.6462467,2.0823998,3.6507313,1.8534759,6.118041,0.3093639,2.9794633,-0.6217951,1.158574,-0.60483545,0.34556732,-0.40097675,1.9220952,0.095271096,3.805532,1.9102882,4.2389874,1.591348,5.15047,3.295381,3.8880084,1.8895419,3.1687255,1.5854048,3.3604097,1.4985576,3.0494108,6
-483.98566,52.07521,19.770178,22.827452,1.7028649,7.3997173,-1.183428,-11.048557,-0.47842044,-3.4398406,-6.4197755,0.24971348,-4.4347425,4.7589893,-5.4877896,-1.3706386,0.06795971,-4.012029,-3.3598933,-2.711107,-6.11774,-3.8548648,-6.7880363,0.816784,-1.9059942,3.874894,2.8618503,1.707203,1.0070971,-1.5544235,-4.49938,4.2473917,3.6759577,8.346352,5.2124743,6.0203276,2.9436471,5.0956354,3.529029,4.6718388,2
-426.4334,22.37011,-3.3532639,11.004641,-13.71112,1.2691684,1.1751437,-14.1223755,-2.3948958,-3.866642,-10.44176,3.7390141,-7.47584,4.488993,-3.3794003,-1.1260461,-0.25422844,-0.18398567,-2.4425004,0.44421387,-4.276047,-1.3955655,-5.954891,-3.323746,-2.4418423,0.508184,3.4110153,10.748328,13.261417,13.472683,7.0056715,3.7535887,0.3927042,3.5139885,3.6401765,6.6281667,1.538938,1.224693,-1.9752089,1.5106765,3
-465.62833,60.658062,-3.8760405,15.009116,-7.685313,2.2117345,-2.9858346,-15.65967,-3.6143358,4.322821,-9.830594,4.263073,-6.8599763,-1.0912248,-2.586056,-2.281473,1.0969939,-4.166123,-1.6205173,-1.3252393,-3.9629579,-1.572678,-3.9359832,1.1052885,-2.9722445,1.4136615,-1.6297425,2.8271208,3.6615589,7.9902577,4.5971584,5.3096495,0.75569504,3.1597927,3.9791865,5.1613235,5.2701354,3.3790329,0.91185606,0.88592815,5
-438.29453,17.704605,-8.692129,8.290835,-1.4997578,-2.7805495,3.6785104,-9.092331,-0.70879704,3.558229,-10.818772,4.8540707,-1.8026197,2.341271,1.8052917,-1.061576,0.3996842,7.115703,-1.3736103,10.193534,4.843353,1.3798419,2.0697222,2.0366685,0.99024963,6.4761014,-1.2002301,1.9619981,-1.3922876,0.8281624,-1.0107316,1.5101163,-4.115775,-0.9132917,-0.50985855,2.411742,-1.0890694,2.0533574,1.8798839,3.3379025,4
-405.16464,20.300959,-10.282368,16.529097,-1.8915066,-1.1727142,-2.8090684,-9.4450655,5.2247314,-5.520995,-5.750599,5.192103,-9.811323,5.7694073,-5.3583775,-0.67751956,0.5175575,0.35182318,-0.1732524,0.57232547,-4.3139396,0.44251287,3.279559,6.5335555,2.7932594,-0.07134012,-4.2656198,0.7102981,6.587808,7.4227343,3.2456033,2.1929562,3.849151,7.2730236,2.538376,2.3044088,-3.1216176,0.14350028,-2.3910944,-1.2684634,1
-490.61932,47.63062,4.766104,20.133318,-0.23889647,-1.8025217,1.7352943,-15.213709,-0.036959223,3.1776736,-11.325657,4.6372557,-6.438902,6.146934,-2.9909594,-3.8380237,1.9804007,-2.974263,-6.9966807,-0.736124,-3.416248,-4.553091,-5.694493,-1.120249,-4.411401,-1.3210175,-3.0891902,-2.0435421,-2.5003886,-4.024164,-5.9299164,-0.32813,1.2644382,12.432561,19.061129,25.732254,21.759842,12.875068,3.3626015,-0.40488875,0
-473.67664,33.435097,-7.025163,0.35646152,-12.326173,-2.1061757,-3.1459816,-12.285515,-4.9735107,1.2968313,-7.3405414,4.5076895,-5.6285024,1.239604,-2.3206885,0.79301476,2.5483406,6.091897,-0.4704826,2.5493622,-1.4543154,2.0068178,-2.9234939,1.8851095,-0.1971695,1.9167647,0.49756017,2.1451898,2.0093064,3.5294557,2.5065777,4.698887,1.7553544,3.4436076,1.7148277,3.8465047,2.573977,3.0497897,3.0969534,3.1535726,6
-479.67386,52.619488,15.603499,23.632463,-0.9032303,6.9701285,-3.49418,-12.8524885,1.1195773,-3.7360554,-6.6752753,-0.6588284,-4.1580386,4.240408,-6.033636,1.1841661,-1.5124978,-2.7133832,-3.2437925,-3.5446548,-6.183418,-3.3659492,-6.029581,2.5542612,-2.3053925,4.1682234,0.96727365,-0.7966804,-1.1819901,-3.1916647,-2.670826,4.537339,2.5559983,5.8916616,4.407914,5.0505147,3.1360846,5.213703,5.6028233,7.7219,2
-419.2936,22.26001,-3.555672,13.365901,-14.597358,-4.884065,-2.732462,-12.990917,-2.1483376,0.76766044,-8.062439,8.841638,-6.4291353,3.1649957,-0.81324667,-3.4232385,0.5703739,-1.330656,-5.3050694,1.4194312,-5.514575,-1.4221678,-2.9416122,-1.2593555,-0.12326716,3.0694256,5.1866994,8.526179,9.643963,7.9430833,6.8795877,6.0834637,2.0570912,2.5276237,0.38994434,-0.008747424,-0.37517878,0.22778144,-1.0611377,-0.41811383,3
-446.1852,54.125473,0.71399254,21.81725,-4.8885603,-4.4723177,-8.159451,-10.629197,-1.8222262,-3.4495926,-5.191745,3.527615,-6.4850526,4.6369495,-4.462612,-5.413163,2.1064582,-3.7684073,-3.2653675,2.754043,-4.4711933,-0.03645982,-3.6876948,0.6000817,-3.0712116,-1.7235883,-0.0071636494,1.8611748,1.6037856,4.6346684,0.88190454,5.304854,1.5374255,2.2749813,2.9702234,1.3923606,2.4305387,1.6330615,1.6427586,2.8359535,5
-454.16678,13.025392,-6.09419,8.254401,-2.3039684,-1.8487333,-1.9779571,-5.4746056,-1.7718928,1.4126782,-8.825224,4.562855,-3.2188232,2.0252888,3.9496837,-0.5899886,2.1222775,7.046437,-1.5433,2.878022,1.0237954,1.2170155,1.1115386,4.1886168,-0.028442089,1.8286891,0.5466928,1.6755905,2.5749273,2.513122,-0.5694165,3.3052697,-0.92221934,1.4340112,-0.5519619,0.46773487,-0.31525457,1.1846774,-2.0501204,-1.2104018,4
-479.42688,14.623306,-7.078822,13.516435,-2.5270154,-4.4147754,-5.071306,-5.5623627,0.470016,-3.3622174,-3.88079,6.149332,-5.721239,5.530912,0.2146951,-1.1907346,2.6206727,2.0913682,0.04708608,3.255575,-1.1421599,4.8151045,6.3909254,7.725787,2.124621,2.4637246,1.5369457,3.8933945,3.0630233,0.8148529,-3.6252697,-0.76962674,0.9222113,4.101276,-0.8181777,0.106774665,-0.40487993,0.8864866,-1.1223081,-2.0057797,1
-496.51715,50.105343,6.777025,23.114048,2.8617795,-3.625008,-0.9739818,-9.854061,2.4360487,1.8067884,-8.340314,8.059488,-3.2142522,2.6737146,1.9586463,-5.4284143,0.83544135,-1.8643618,-6.218007,-1.6564525,-1.981185,-3.437301,-3.4159029,-0.43082297,-4.5547533,-1.2075033,-1.985882,0.23225838,-3.1727366,-1.3946528,-6.7232866,-2.5018847,-5.6832943,1.5312016,6.237257,15.545777,17.807747,17.185942,11.051078,3.501704,0
-402.3949,36.16721,-0.58628,3.9977906,-6.4346924,-9.722635,-8.1595335,-4.25921,-3.1876836,5.670844,-6.4376745,5.264875,-1.6679047,3.0676196,-3.5738702,1.6652135,2.2364557,1.0629301,0.106004566,2.9955842,-4.1440454,1.4823914,1.1128044,-0.004422408,-0.06853387,0.68368864,-2.4349427,2.290779,-1.2921767,1.4196353,1.2203981,5.7978187,1.3929713,5.0161085,2.245057,3.873022,1.5586504,2.2168021,1.2225826,1.3803474,6
-466.42056,49.589363,24.604399,27.97963,-0.91021496,9.099252,0.24433088,-4.9307513,3.694781,-0.91921693,-3.146604,3.4922142,-5.5726457,5.926843,-1.3135728,-2.145974,3.5733416,-1.9980583,-6.886304,-1.2057587,-4.6971784,-2.6561167,0.70941424,4.921317,2.6369932,6.7404575,-0.49761283,-2.1884024,-1.7682931,-0.005639179,1.1135306,8.276966,3.2121875,3.8677223,1.1260117,2.3846004,1.068512,1.1356763,0.52207196,2.8162959,2
-450.5292,29.896858,-5.9041324,4.6274576,-15.917794,1.5678256,-1.3093939,-12.808014,-1.6792431,-4.9469557,-9.323109,6.844162,-10.091489,6.065699,-1.0918711,-2.8937984,-0.18785624,-1.9039845,-3.9572377,1.2585257,-1.6759502,0.6263416,-2.2084975,-2.713688,-2.2285273,-0.5740838,0.60318434,3.9727895,4.6172147,7.871298,6.2629356,6.331985,4.689459,6.873773,5.1194067,6.056778,2.701619,2.005273,0.68772614,2.7629442,3
-458.24512,69.7956,-6.7159452,10.075404,-7.6068306,4.167465,-9.745758,-16.309183,-2.0758307,-1.3215743,-7.394969,2.8538136,-6.8200517,-0.65652686,-1.9056146,-8.803056,-0.99686736,-2.8754456,-6.1723084,1.7301447,-3.3788884,-1.4382954,-1.9920415,1.6165018,-3.669612,-0.14299361,-2.3609898,1.5042943,0.8778837,6.4277387,2.6725566,7.747416,3.5875962,1.7705594,3.6044338,2.0926936,4.8498693,3.534326,1.2648549,2.631901,5
-444.3493,13.49812,-8.759619,6.689499,1.0395185,0.21112148,1.0617813,-2.720549,2.0103743,3.3697739,-8.516729,4.9544635,-1.9114269,1.5134256,-0.9045084,-2.7052515,-0.26992902,5.6446986,-1.714254,8.584826,4.6854734,2.8528144,1.577549,3.4781494,-2.1088984,5.197452,-1.126121,0.5064995,-2.4248285,-1.0379072,-3.8029292,1.1803633,-2.714092,1.8249278,-0.7450557,0.4997859,-0.95398974,2.2704759,0.18761417,0.81085104,4
-384.65546,25.723173,-12.342143,12.65018,-8.062797,-3.7779813,-4.96052,-9.160775,5.5731883,-6.8010807,-3.898956,5.591852,-8.7683325,4.812222,-4.6238556,-0.49262524,-0.32699138,2.7881892,-4.569135,1.1435006,-5.5790668,-0.94131446,2.5596304,7.0018115,4.5117936,1.3438137,-2.0940533,1.0416715,4.703922,5.108376,2.0678887,4.5807567,5.0447984,7.133101,5.5906496,5.2346215,-0.7490426,-2.6789575,-3.3250818,1.7462349,1
