path,emotion,source
data/TESS\OAF_third_happy.wav,happy,TESS
data/TESS\OAF_third_neutral.wav,neutral,TESS
data/TESS\OAF_third_ps.wav,surprise,TESS
data/TESS\OAF_third_sad.wav,sad,TESS
data/TESS\OAF_thought_angry.wav,angry,TESS
data/TESS\OAF_thought_disgust.wav,disgust,TESS
data/TESS\OAF_thought_fear.wav,fear,TESS
data/TESS\OAF_thought_happy.wav,happy,TESS
data/TESS\OAF_thought_neutral.wav,neutral,TESS
data/TESS\OAF_thought_ps.wav,surprise,TESS
data/TESS\OAF_thought_sad.wav,sad,TESS
data/TESS\OAF_thumb_angry.wav,angry,TESS
data/TESS\OAF_thumb_disgust.wav,disgust,TESS
data/TESS\OAF_thumb_fear.wav,fear,TESS
data/TESS\OAF_thumb_happy.wav,happy,TESS
data/TESS\OAF_thumb_neutral.wav,neutral,TESS
data/TESS\OAF_thumb_ps.wav,surprise,TESS
data/TESS\OAF_thumb_sad.wav,sad,TESS
data/TESS\OAF_time_angry.wav,angry,TESS
data/TESS\OAF_time_disgust.wav,disgust,TESS
data/TESS\OAF_time_fear.wav,fear,TESS
data/TESS\OAF_time_happy.wav,happy,TESS
data/TESS\OAF_time_neutral.wav,neutral,TESS
data/TESS\OAF_time_ps.wav,surprise,TESS
data/TESS\OAF_time_sad.wav,sad,TESS
data/TESS\OAF_tip_angry.wav,angry,TESS
data/TESS\OAF_tip_disgust.wav,disgust,TESS
data/TESS\OAF_tip_fear.wav,fear,TESS
data/TESS\OAF_tip_happy.wav,happy,TESS
data/TESS\OAF_tip_neutral.wav,neutral,TESS
data/TESS\OAF_tip_ps.wav,surprise,TESS
data/TESS\OAF_tip_sad.wav,sad,TESS
data/TESS\OAF_tire_angry.wav,angry,TESS
data/TESS\OAF_tire_disgust.wav,disgust,TESS
data/TESS\OAF_tire_fear.wav,fear,TESS
data/TESS\OAF_tire_happy.wav,happy,TESS
data/TESS\OAF_tire_neutral.wav,neutral,TESS
data/TESS\OAF_tire_ps.wav,surprise,TESS
data/TESS\OAF_tire_sad.wav,sad,TESS
data/TESS\OAF_ton_angry.wav,angry,TESS
data/TESS\OAF_ton_disgust.wav,disgust,TESS
data/TESS\OAF_ton_fear.wav,fear,TESS
data/TESS\OAF_ton_happy.wav,happy,TESS
data/TESS\OAF_ton_neutral.wav,neutral,TESS
data/TESS\OAF_ton_ps.wav,surprise,TESS
data/TESS\OAF_ton_sad.wav,sad,TESS
data/TESS\OAF_tool_angry.wav,angry,TESS
data/TESS\OAF_tool_disgust.wav,disgust,TESS
data/TESS\OAF_tool_fear.wav,fear,TESS
data/TESS\OAF_tool_happy.wav,happy,TESS
data/TESS\OAF_tool_neutral.wav,neutral,TESS
data/TESS\OAF_tool_ps.wav,surprise,TESS
data/TESS\OAF_tool_sad.wav,sad,TESS
data/TESS\OAF_tough_angry.wav,angry,TESS
data/TESS\OAF_tough_disgust.wav,disgust,TESS
data/TESS\OAF_tough_fear.wav,fear,TESS
data/TESS\OAF_tough_happy.wav,happy,TESS
data/TESS\OAF_tough_neutral.wav,neutral,TESS
data/TESS\OAF_tough_ps.wav,surprise,TESS
data/TESS\OAF_tough_sad.wav,sad,TESS
data/TESS\OAF_turn_angry.wav,angry,TESS
data/TESS\OAF_turn_disgust.wav,disgust,TESS
data/TESS\OAF_turn_fear.wav,fear,TESS
data/TESS\OAF_turn_happy.wav,happy,TESS
data/TESS\OAF_turn_neutral.wav,neutral,TESS
data/TESS\OAF_turn_ps.wav,surprise,TESS
data/TESS\OAF_turn_sad.wav,sad,TESS
data/TESS\OAF_vine_angry.wav,angry,TESS
data/TESS\OAF_vine_disgust.wav,disgust,TESS
data/TESS\OAF_vine_fear.wav,fear,TESS
data/TESS\OAF_vine_happy.wav,happy,TESS
data/TESS\OAF_vine_neutral.wav,neutral,TESS
data/TESS\OAF_vine_ps.wav,surprise,TESS
data/TESS\OAF_vine_sad.wav,sad,TESS
data/TESS\OAF_voice_angry.wav,angry,TESS
data/TESS\OAF_voice_disgust.wav,disgust,TESS
data/TESS\OAF_voice_fear.wav,fear,TESS
data/TESS\OAF_voice_happy.wav,happy,TESS
data/TESS\OAF_voice_neutral.wav,neutral,TESS
data/TESS\OAF_voice_ps.wav,surprise,TESS
data/TESS\OAF_voice_sad.wav,sad,TESS
data/TESS\OAF_void_angry.wav,angry,TESS
data/TESS\OAF_void_disgust.wav,disgust,TESS
data/TESS\OAF_void_fear.wav,fear,TESS
data/TESS\OAF_void_happy.wav,happy,TESS
data/TESS\OAF_void_neutral.wav,neutral,TESS
data/TESS\OAF_void_ps.wav,surprise,TESS
data/TESS\OAF_void_sad.wav,sad,TESS
data/TESS\OAF_vote_angry.wav,angry,TESS
data/TESS\OAF_vote_disgust.wav,disgust,TESS
data/TESS\OAF_vote_fear.wav,fear,TESS
data/TESS\OAF_vote_happy.wav,happy,TESS
data/TESS\OAF_vote_neutral.wav,neutral,TESS
data/TESS\OAF_vote_ps.wav,surprise,TESS
data/TESS\OAF_vote_sad.wav,sad,TESS
data/TESS\OAF_wag_angry.wav,angry,TESS
data/TESS\OAF_wag_disgust.wav,disgust,TESS
data/TESS\OAF_wag_fear.wav,fear,TESS
data/TESS\OAF_wag_happy.wav,happy,TESS
data/TESS\OAF_wag_neutral.wav,neutral,TESS
data/TESS\OAF_wag_ps.wav,surprise,TESS
data/TESS\OAF_wag_sad.wav,sad,TESS
data/TESS\OAF_walk_angry.wav,angry,TESS
data/TESS\OAF_walk_disgust.wav,disgust,TESS
data/TESS\OAF_walk_fear.wav,fear,TESS
data/TESS\OAF_walk_happy.wav,happy,TESS
data/TESS\OAF_walk_neutral.wav,neutral,TESS
data/TESS\OAF_walk_ps.wav,surprise,TESS
data/TESS\OAF_walk_sad.wav,sad,TESS
data/TESS\OAF_wash_angry.wav,angry,TESS
data/TESS\OAF_wash_disgust.wav,disgust,TESS
data/TESS\OAF_wash_fear.wav,fear,TESS
data/TESS\OAF_wash_happy.wav,happy,TESS
data/TESS\OAF_wash_neutral.wav,neutral,TESS
data/TESS\OAF_wash_ps.wav,surprise,TESS
data/TESS\OAF_wash_sad.wav,sad,TESS
data/TESS\OAF_week_angry.wav,angry,TESS
data/TESS\OAF_week_disgust.wav,disgust,TESS
data/TESS\OAF_week_fear.wav,fear,TESS
data/TESS\OAF_week_happy.wav,happy,TESS
data/TESS\OAF_week_neutral.wav,neutral,TESS
data/TESS\OAF_week_ps.wav,surprise,TESS
data/TESS\OAF_week_sad.wav,sad,TESS
data/TESS\OAF_wheat_angry.wav,angry,TESS
data/TESS\OAF_wheat_disgust.wav,disgust,TESS
data/TESS\OAF_wheat_fear.wav,fear,TESS
data/TESS\OAF_wheat_happy.wav,happy,TESS
data/TESS\OAF_wheat_neutral.wav,neutral,TESS
data/TESS\OAF_wheat_ps.wav,surprise,TESS
data/TESS\OAF_wheat_sad.wav,sad,TESS
data/TESS\OAF_when_angry.wav,angry,TESS
data/TESS\OAF_when_disgust.wav,disgust,TESS
data/TESS\OAF_when_fear.wav,fear,TESS
data/TESS\OAF_when_happy.wav,happy,TESS
data/TESS\OAF_when_neutral.wav,neutral,TESS
data/TESS\OAF_when_ps.wav,surprise,TESS
data/TESS\OAF_when_sad.wav,sad,TESS
data/TESS\OAF_which_angry.wav,angry,TESS
data/TESS\OAF_which_disgust.wav,disgust,TESS
data/TESS\OAF_which_fear.wav,fear,TESS
data/TESS\OAF_which_happy.wav,happy,TESS
data/TESS\OAF_which_neutral.wav,neutral,TESS
data/TESS\OAF_which_ps.wav,surprise,TESS
data/TESS\OAF_which_sad.wav,sad,TESS
data/TESS\OAF_whip_angry.wav,angry,TESS
data/TESS\OAF_whip_disgust.wav,disgust,TESS
data/TESS\OAF_whip_fear.wav,fear,TESS
data/TESS\OAF_whip_happy.wav,happy,TESS
data/TESS\OAF_whip_neutral.wav,neutral,TESS
data/TESS\OAF_whip_ps.wav,surprise,TESS
data/TESS\OAF_whip_sad.wav,sad,TESS
data/TESS\OAF_white_angry.wav,angry,TESS
data/TESS\OAF_white_disgust.wav,disgust,TESS
data/TESS\OAF_white_fear.wav,fear,TESS
data/TESS\OAF_white_happy.wav,happy,TESS
data/TESS\OAF_white_neutral.wav,neutral,TESS
data/TESS\OAF_white_ps.wav,surprise,TESS
data/TESS\OAF_white_sad.wav,sad,TESS
data/TESS\OAF_wife_angry.wav,angry,TESS
data/TESS\OAF_wife_disgust.wav,disgust,TESS
data/TESS\OAF_wife_fear.wav,fear,TESS
data/TESS\OAF_wife_happy.wav,happy,TESS
data/TESS\OAF_wife_neutral.wav,neutral,TESS
data/TESS\OAF_wife_ps.wav,surprise,TESS
data/TESS\OAF_wife_sad.wav,sad,TESS
data/TESS\OAF_wire_angry.wav,angry,TESS
data/TESS\OAF_wire_disgust.wav,disgust,TESS
data/TESS\OAF_wire_fear.wav,fear,TESS
data/TESS\OAF_wire_happy.wav,happy,TESS
data/TESS\OAF_wire_neutral.wav,neutral,TESS
data/TESS\OAF_wire_ps.wav,surprise,TESS
data/TESS\OAF_wire_sad.wav,sad,TESS
data/TESS\OAF_witch_angry.wav,angry,TESS
data/TESS\OAF_witch_disgust.wav,disgust,TESS
data/TESS\OAF_witch_fear.wav,fear,TESS
data/TESS\OAF_witch_happy.wav,happy,TESS
data/TESS\OAF_witch_neutral.wav,neutral,TESS
data/TESS\OAF_witch_ps.wav,surprise,TESS
data/TESS\OAF_witch_sad.wav,sad,TESS
data/TESS\OAF_yearn_angry.wav,angry,TESS
data/TESS\OAF_yearn_disgust.wav,disgust,TESS
data/TESS\OAF_yearn_fear.wav,fear,TESS
data/TESS\OAF_yearn_happy.wav,happy,TESS
data/TESS\OAF_yearn_neutral.wav,neutral,TESS
data/TESS\OAF_yearn_ps.wav,surprise,TESS
data/TESS\OAF_yearn_sad.wav,sad,TESS
data/TESS\OAF_yes_angry.wav,angry,TESS
data/TESS\OAF_yes_disgust.wav,disgust,TESS
data/TESS\OAF_yes_fear.wav,fear,TESS
data/TESS\OAF_yes_happy.wav,happy,TESS
data/TESS\OAF_yes_neutral.wav,neutral,TESS
data/TESS\OAF_yes_ps.wav,surprise,TESS
data/TESS\OAF_yes_sad.wav,sad,TESS
data/TESS\OAF_young_angry.wav,angry,TESS
data/TESS\OAF_young_disgust.wav,disgust,TESS
data/TESS\OAF_young_fear.wav,fear,TESS
data/TESS\OAF_young_happy.wav,happy,TESS
data/TESS\OAF_young_neutral.wav,neutral,TESS
data/TESS\OAF_young_ps.wav,surprise,TESS
data/TESS\OAF_young_sad.wav,sad,TESS
data/TESS\OAF_youth_angry.wav,angry,TESS
data/TESS\OAF_youth_disgust.wav,disgust,TESS
data/TESS\OAF_youth_fear.wav,fear,TESS
data/TESS\OAF_youth_happy.wav,happy,TESS
data/TESS\OAF_youth_neutral.wav,neutral,TESS
data/TESS\OAF_youth_ps.wav,surprise,TESS
data/TESS\OAF_youth_sad.wav,sad,TESS
data/TESS\YAF_back_angry.wav,angry,TESS
data/TESS\YAF_back_disgust.wav,disgust,TESS
data/TESS\YAF_back_fear.wav,fear,TESS
data/TESS\YAF_back_happy.wav,happy,TESS
data/TESS\YAF_back_neutral.wav,neutral,TESS
data/TESS\YAF_back_ps.wav,surprise,TESS
data/TESS\YAF_back_sad.wav,sad,TESS
data/TESS\YAF_bar_angry.wav,angry,TESS
data/TESS\YAF_bar_disgust.wav,disgust,TESS
data/TESS\YAF_bar_fear.wav,fear,TESS
data/TESS\YAF_bar_happy.wav,happy,TESS
data/TESS\YAF_bar_neutral.wav,neutral,TESS
data/TESS\YAF_bar_ps.wav,surprise,TESS
data/TESS\YAF_bar_sad.wav,sad,TESS
data/TESS\YAF_base_angry.wav,angry,TESS
data/TESS\YAF_base_disgust.wav,disgust,TESS
data/TESS\YAF_base_fear.wav,fear,TESS
data/TESS\YAF_base_happy.wav,happy,TESS
data/TESS\YAF_base_neutral.wav,neutral,TESS
data/TESS\YAF_base_ps.wav,surprise,TESS
data/TESS\YAF_base_sad.wav,sad,TESS
data/TESS\YAF_bath_angry.wav,angry,TESS
data/TESS\YAF_bath_disgust.wav,disgust,TESS
data/TESS\YAF_bath_fear.wav,fear,TESS
data/TESS\YAF_bath_happy.wav,happy,TESS
data/TESS\YAF_bath_neutral.wav,neutral,TESS
data/TESS\YAF_bath_ps.wav,surprise,TESS
data/TESS\YAF_bath_sad.wav,sad,TESS
data/TESS\YAF_bean_angry.wav,angry,TESS
data/TESS\YAF_bean_disgust.wav,disgust,TESS
data/TESS\YAF_bean_fear.wav,fear,TESS
data/TESS\YAF_bean_happy.wav,happy,TESS
data/TESS\YAF_bean_neutral.wav,neutral,TESS
data/TESS\YAF_bean_ps.wav,surprise,TESS
data/TESS\YAF_bean_sad.wav,sad,TESS
data/TESS\YAF_beg_angry.wav,angry,TESS
data/TESS\YAF_beg_disgust.wav,disgust,TESS
data/TESS\YAF_beg_fear.wav,fear,TESS
data/TESS\YAF_beg_happy.wav,happy,TESS
data/TESS\YAF_beg_neutral.wav,neutral,TESS
data/TESS\YAF_beg_ps.wav,surprise,TESS
data/TESS\YAF_beg_sad.wav,sad,TESS
data/TESS\YAF_bite_angry.wav,angry,TESS
data/TESS\YAF_bite_disgust.wav,disgust,TESS
data/TESS\YAF_bite_fear.wav,fear,TESS
data/TESS\YAF_bite_happy.wav,happy,TESS
data/TESS\YAF_bite_neutral.wav,neutral,TESS
data/TESS\YAF_bite_ps.wav,surprise,TESS
data/TESS\YAF_bite_sad.wav,sad,TESS
data/TESS\YAF_boat_angry.wav,angry,TESS
data/TESS\YAF_boat_disgust.wav,disgust,TESS
data/TESS\YAF_boat_fear.wav,fear,TESS
data/TESS\YAF_boat_happy.wav,happy,TESS
data/TESS\YAF_boat_neutral.wav,neutral,TESS
data/TESS\YAF_boat_ps.wav,surprise,TESS
data/TESS\YAF_boat_sad.wav,sad,TESS
data/TESS\YAF_bone_angry.wav,angry,TESS
data/TESS\YAF_bone_disgust.wav,disgust,TESS
data/TESS\YAF_bone_fear.wav,fear,TESS
data/TESS\YAF_bone_happy.wav,happy,TESS
data/TESS\YAF_bone_neutral.wav,neutral,TESS
data/TESS\YAF_bone_ps.wav,surprise,TESS
data/TESS\YAF_bone_sad.wav,sad,TESS
data/TESS\YAF_book_angry.wav,angry,TESS
data/TESS\YAF_book_disgust.wav,disgust,TESS
data/TESS\YAF_book_fear.wav,fear,TESS
data/TESS\YAF_book_happy.wav,happy,TESS
data/TESS\YAF_book_neutral.wav,neutral,TESS
data/TESS\YAF_book_ps.wav,surprise,TESS
data/TESS\YAF_book_sad.wav,sad,TESS
data/TESS\YAF_bought_angry.wav,angry,TESS
data/TESS\YAF_bought_disgust.wav,disgust,TESS
data/TESS\YAF_bought_fear.wav,fear,TESS
data/TESS\YAF_bought_happy.wav,happy,TESS
data/TESS\YAF_bought_neutral.wav,neutral,TESS
data/TESS\YAF_bought_ps.wav,surprise,TESS
data/TESS\YAF_bought_sad.wav,sad,TESS
data/TESS\YAF_burn_angry.wav,angry,TESS
data/TESS\YAF_burn_disgust.wav,disgust,TESS
data/TESS\YAF_burn_fear.wav,fear,TESS
data/TESS\YAF_burn_happy.wav,happy,TESS
data/TESS\YAF_burn_neutral.wav,neutral,TESS
data/TESS\YAF_burn_ps.wav,surprise,TESS
data/TESS\YAF_burn_sad.wav,sad,TESS
data/TESS\YAF_cab_angry.wav,angry,TESS
data/TESS\YAF_cab_disgust.wav,disgust,TESS
data/TESS\YAF_cab_fear.wav,fear,TESS
data/TESS\YAF_cab_happy.wav,happy,TESS
data/TESS\YAF_cab_neutral.wav,neutral,TESS
data/TESS\YAF_cab_ps.wav,surprise,TESS
data/TESS\YAF_cab_sad.wav,sad,TESS
data/TESS\YAF_calm_angry.wav,angry,TESS
data/TESS\YAF_calm_disgust.wav,disgust,TESS
data/TESS\YAF_calm_fear.wav,fear,TESS
data/TESS\YAF_calm_happy.wav,happy,TESS
data/TESS\YAF_calm_neutral.wav,neutral,TESS
data/TESS\YAF_calm_ps.wav,surprise,TESS
data/TESS\YAF_calm_sad.wav,sad,TESS
data/TESS\YAF_came_angry.wav,angry,TESS
data/TESS\YAF_came_disgust.wav,disgust,TESS
data/TESS\YAF_came_fear.wav,fear,TESS
data/TESS\YAF_came_happy.wav,happy,TESS
data/TESS\YAF_came_neutral.wav,neutral,TESS
data/TESS\YAF_came_ps.wav,surprise,TESS
data/TESS\YAF_came_sad.wav,sad,TESS
data/TESS\YAF_cause_angry.wav,angry,TESS
data/TESS\YAF_cause_disgust.wav,disgust,TESS
data/TESS\YAF_cause_fear.wav,fear,TESS
data/TESS\YAF_cause_happy.wav,happy,TESS
data/TESS\YAF_cause_neutral.wav,neutral,TESS
data/TESS\YAF_cause_ps.wav,surprise,TESS
data/TESS\YAF_cause_sad.wav,sad,TESS
data/TESS\YAF_chain_angry.wav,angry,TESS
data/TESS\YAF_chain_disgust.wav,disgust,TESS
data/TESS\YAF_chain_fear.wav,fear,TESS
data/TESS\YAF_chain_happy.wav,happy,TESS
data/TESS\YAF_chain_neutral.wav,neutral,TESS
data/TESS\YAF_chain_ps.wav,surprise,TESS
data/TESS\YAF_chain_sad.wav,sad,TESS
data/TESS\YAF_chair_angry.wav,angry,TESS
data/TESS\YAF_chair_disgust.wav,disgust,TESS
data/TESS\YAF_chair_fear.wav,fear,TESS
data/TESS\YAF_chair_happy.wav,happy,TESS
data/TESS\YAF_chair_neutral.wav,neutral,TESS
data/TESS\YAF_chair_ps.wav,surprise,TESS
data/TESS\YAF_chair_sad.wav,sad,TESS
data/TESS\YAF_chalk_angry.wav,angry,TESS
data/TESS\YAF_chalk_disgust.wav,disgust,TESS
data/TESS\YAF_chalk_fear.wav,fear,TESS
data/TESS\YAF_chalk_happy.wav,happy,TESS
data/TESS\YAF_chalk_neutral.wav,neutral,TESS
data/TESS\YAF_chalk_ps.wav,surprise,TESS
data/TESS\YAF_chalk_sad.wav,sad,TESS
data/TESS\YAF_chat_angry.wav,angry,TESS
data/TESS\YAF_chat_disgust.wav,disgust,TESS
data/TESS\YAF_chat_fear.wav,fear,TESS
data/TESS\YAF_chat_happy.wav,happy,TESS
data/TESS\YAF_chat_neutral.wav,neutral,TESS
data/TESS\YAF_chat_ps.wav,surprise,TESS
data/TESS\YAF_chat_sad.wav,sad,TESS
data/TESS\YAF_check_angry.wav,angry,TESS
data/TESS\YAF_check_disgust.wav,disgust,TESS
data/TESS\YAF_check_fear.wav,fear,TESS
data/TESS\YAF_check_happy.wav,happy,TESS
data/TESS\YAF_check_neutral.wav,neutral,TESS
data/TESS\YAF_check_ps.wav,surprise,TESS
data/TESS\YAF_check_sad.wav,sad,TESS
data/TESS\YAF_cheek_angry.wav,angry,TESS
data/TESS\YAF_cheek_disgust.wav,disgust,TESS
data/TESS\YAF_cheek_fear.wav,fear,TESS
data/TESS\YAF_cheek_happy.wav,happy,TESS
data/TESS\YAF_cheek_neutral.wav,neutral,TESS
data/TESS\YAF_cheek_ps.wav,surprise,TESS
data/TESS\YAF_cheek_sad.wav,sad,TESS
data/TESS\YAF_chief_angry.wav,angry,TESS
data/TESS\YAF_chief_disgust.wav,disgust,TESS
data/TESS\YAF_chief_fear.wav,fear,TESS
data/TESS\YAF_chief_happy.wav,happy,TESS
data/TESS\YAF_chief_neutral.wav,neutral,TESS
data/TESS\YAF_chief_ps.wav,surprise,TESS
data/TESS\YAF_chief_sad.wav,sad,TESS
data/TESS\YAF_choice_angry.wav,angry,TESS
data/TESS\YAF_choice_disgust.wav,disgust,TESS
data/TESS\YAF_choice_fear.wav,fear,TESS
data/TESS\YAF_choice_happy.wav,happy,TESS
data/TESS\YAF_choice_neutral.wav,neutral,TESS
data/TESS\YAF_choice_ps.wav,surprise,TESS
data/TESS\YAF_choice_sad.wav,sad,TESS
data/TESS\YAF_cool_angry.wav,angry,TESS
data/TESS\YAF_cool_disgust.wav,disgust,TESS
data/TESS\YAF_cool_fear.wav,fear,TESS
data/TESS\YAF_cool_happy.wav,happy,TESS
data/TESS\YAF_cool_neutral.wav,neutral,TESS
data/TESS\YAF_cool_ps.wav,surprise,TESS
data/TESS\YAF_cool_sad.wav,sad,TESS
data/TESS\YAF_dab_angry.wav,angry,TESS
data/TESS\YAF_dab_disgust.wav,disgust,TESS
data/TESS\YAF_dab_fear.wav,fear,TESS
data/TESS\YAF_dab_happy.wav,happy,TESS
data/TESS\YAF_dab_neutral.wav,neutral,TESS
data/TESS\YAF_dab_ps.wav,surprise,TESS
data/TESS\YAF_dab_sad.wav,sad,TESS
data/TESS\YAF_date_angry.wav,angry,TESS
data/TESS\YAF_date_disgust.wav,disgust,TESS
data/TESS\YAF_date_fear.wav,fear,TESS
data/TESS\YAF_date_happy.wav,happy,TESS
data/TESS\YAF_date_neutral.wav,neutral,TESS
data/TESS\YAF_date_ps.wav,surprise,TESS
data/TESS\YAF_date_sad.wav,sad,TESS
data/TESS\YAF_dead_angry.wav,angry,TESS
data/TESS\YAF_dead_disgust.wav,disgust,TESS
data/TESS\YAF_dead_fear.wav,fear,TESS
data/TESS\YAF_dead_happy.wav,happy,TESS
data/TESS\YAF_dead_neutral.wav,neutral,TESS
data/TESS\YAF_dead_ps.wav,surprise,TESS
data/TESS\YAF_dead_sad.wav,sad,TESS
data/TESS\YAF_death_angry.wav,angry,TESS
data/TESS\YAF_death_disgust.wav,disgust,TESS
data/TESS\YAF_death_fear.wav,fear,TESS
data/TESS\YAF_death_happy.wav,happy,TESS
data/TESS\YAF_death_neutral.wav,neutral,TESS
data/TESS\YAF_death_ps.wav,surprise,TESS
data/TESS\YAF_death_sad.wav,sad,TESS
data/TESS\YAF_deep_angry.wav,angry,TESS
data/TESS\YAF_deep_disgust.wav,disgust,TESS
data/TESS\YAF_deep_fear.wav,fear,TESS
data/TESS\YAF_deep_happy.wav,happy,TESS
data/TESS\YAF_deep_neutral.wav,neutral,TESS
data/TESS\YAF_deep_ps.wav,surprise,TESS
data/TESS\YAF_deep_sad.wav,sad,TESS
data/TESS\YAF_dime_angry.wav,angry,TESS
data/TESS\YAF_dime_disgust.wav,disgust,TESS
data/TESS\YAF_dime_fear.wav,fear,TESS
data/TESS\YAF_dime_happy.wav,happy,TESS
data/TESS\YAF_dime_neutral.wav,neutral,TESS
data/TESS\YAF_dime_ps.wav,surprise,TESS
data/TESS\YAF_dime_sad.wav,sad,TESS
data/TESS\YAF_dip_angry.wav,angry,TESS
data/TESS\YAF_dip_disgust.wav,disgust,TESS
data/TESS\YAF_dip_fear.wav,fear,TESS
data/TESS\YAF_dip_happy.wav,happy,TESS
data/TESS\YAF_dip_neutral.wav,neutral,TESS
data/TESS\YAF_dip_ps.wav,surprise,TESS
data/TESS\YAF_dip_sad.wav,sad,TESS
data/TESS\YAF_ditch_angry.wav,angry,TESS
data/TESS\YAF_ditch_disgust.wav,disgust,TESS
data/TESS\YAF_ditch_fear.wav,fear,TESS
data/TESS\YAF_ditch_happy.wav,happy,TESS
data/TESS\YAF_ditch_neutral.wav,neutral,TESS
data/TESS\YAF_ditch_ps.wav,surprise,TESS
data/TESS\YAF_ditch_sad.wav,sad,TESS
data/TESS\YAF_dodge_angry.wav,angry,TESS
data/TESS\YAF_dodge_disgust.wav,disgust,TESS
data/TESS\YAF_dodge_fear.wav,fear,TESS
data/TESS\YAF_dodge_happy.wav,happy,TESS
data/TESS\YAF_dodge_neutral.wav,neutral,TESS
data/TESS\YAF_dodge_ps.wav,surprise,TESS
data/TESS\YAF_dodge_sad.wav,sad,TESS
data/TESS\YAF_dog_angry.wav,angry,TESS
data/TESS\YAF_dog_disgust.wav,disgust,TESS
data/TESS\YAF_dog_fear.wav,fear,TESS
data/TESS\YAF_dog_happy.wav,happy,TESS
data/TESS\YAF_dog_neutral.wav,neutral,TESS
data/TESS\YAF_dog_ps.wav,surprise,TESS
data/TESS\YAF_dog_sad.wav,sad,TESS
data/TESS\YAF_doll_angry.wav,angry,TESS
data/TESS\YAF_doll_disgust.wav,disgust,TESS
data/TESS\YAF_doll_fear.wav,fear,TESS
data/TESS\YAF_doll_happy.wav,happy,TESS
data/TESS\YAF_doll_neutral.wav,neutral,TESS
data/TESS\YAF_doll_ps.wav,surprise,TESS
data/TESS\YAF_doll_sad.wav,sad,TESS
data/TESS\YAF_door_angry.wav,angry,TESS
data/TESS\YAF_door_disgust.wav,disgust,TESS
data/TESS\YAF_door_fear.wav,fear,TESS
data/TESS\YAF_door_happy.wav,happy,TESS
data/TESS\YAF_door_neutral.wav,neutral,TESS
data/TESS\YAF_door_ps.wav,surprise,TESS
data/TESS\YAF_door_sad.wav,sad,TESS
data/TESS\YAF_fail_angry.wav,angry,TESS
data/TESS\YAF_fail_disgust.wav,disgust,TESS
data/TESS\YAF_fail_fear.wav,fear,TESS
data/TESS\YAF_fail_happy.wav,happy,TESS
data/TESS\YAF_fail_neutral.wav,neutral,TESS
data/TESS\YAF_fail_ps.wav,surprise,TESS
data/TESS\YAF_fail_sad.wav,sad,TESS
data/TESS\YAF_fall_angry.wav,angry,TESS
data/TESS\YAF_fall_disgust.wav,disgust,TESS
data/TESS\YAF_fall_fear.wav,fear,TESS
data/TESS\YAF_fall_happy.wav,happy,TESS
data/TESS\YAF_fall_neutral.wav,neutral,TESS
data/TESS\YAF_fall_ps.wav,surprise,TESS
data/TESS\YAF_fall_sad.wav,sad,TESS
data/TESS\YAF_far_angry.wav,angry,TESS
data/TESS\YAF_far_disgust.wav,disgust,TESS
data/TESS\YAF_far_fear.wav,fear,TESS
data/TESS\YAF_far_happy.wav,happy,TESS
data/TESS\YAF_far_neutral.wav,neutral,TESS
data/TESS\YAF_far_ps.wav,surprise,TESS
data/TESS\YAF_far_sad.wav,sad,TESS
data/TESS\YAF_fat_angry.wav,angry,TESS
data/TESS\YAF_fat_disgust.wav,disgust,TESS
data/TESS\YAF_fat_fear.wav,fear,TESS
data/TESS\YAF_fat_happy.wav,happy,TESS
data/TESS\YAF_fat_neutral.wav,neutral,TESS
data/TESS\YAF_fat_ps.wav,surprise,TESS
data/TESS\YAF_fat_sad.wav,sad,TESS
data/TESS\YAF_fit_angry.wav,angry,TESS
data/TESS\YAF_fit_disgust.wav,disgust,TESS
data/TESS\YAF_fit_fear.wav,fear,TESS
data/TESS\YAF_fit_happy.wav,happy,TESS
data/TESS\YAF_fit_neutral.wav,neutral,TESS
data/TESS\YAF_fit_ps.wav,surprise,TESS
data/TESS\YAF_fit_sad.wav,sad,TESS
data/TESS\YAF_five_angry.wav,angry,TESS
data/TESS\YAF_five_disgust.wav,disgust,TESS
data/TESS\YAF_five_fear.wav,fear,TESS
data/TESS\YAF_five_happy.wav,happy,TESS
data/TESS\YAF_five_neutral.wav,neutral,TESS
data/TESS\YAF_five_ps.wav,surprise,TESS
data/TESS\YAF_five_sad.wav,sad,TESS
data/TESS\YAF_food_angry.wav,angry,TESS
data/TESS\YAF_food_disgust.wav,disgust,TESS
data/TESS\YAF_food_fear.wav,fear,TESS
data/TESS\YAF_food_happy.wav,happy,TESS
data/TESS\YAF_food_neutral.wav,neutral,TESS
data/TESS\YAF_food_ps.wav,surprise,TESS
data/TESS\YAF_food_sad.wav,sad,TESS
data/TESS\YAF_gap_angry.wav,angry,TESS
data/TESS\YAF_gap_disgust.wav,disgust,TESS
data/TESS\YAF_gap_fear.wav,fear,TESS
data/TESS\YAF_gap_happy.wav,happy,TESS
data/TESS\YAF_gap_neutral.wav,neutral,TESS
data/TESS\YAF_gap_ps.wav,surprise,TESS
data/TESS\YAF_gap_sad.wav,sad,TESS
data/TESS\YAF_gas_angry.wav,angry,TESS
data/TESS\YAF_gas_disgust.wav,disgust,TESS
data/TESS\YAF_gas_fear.wav,fear,TESS
data/TESS\YAF_gas_happy.wav,happy,TESS
